🇨🇳｜央视IPV6,#genre#
僵尸叔叔,https://alimov2.a.kwimgs.com/upic/2023/01/20/00/BMjAyMzAxMjAwMDMwMzRfMTQ1NzgzMzI4N185NDA0MjUwODU5Nl8yXzM=_b_Bb1db245a669fa661fc6c040411f2131b.mp4
僵尸先生,https://txmov2.a.kwimgs.com/upic/2023/01/20/00/BMjAyMzAxMjAwMDI4MjJfMTQ1NzgzMzI4N185NDA0MjQxNjg2NV8yXzM=_b_B038ad5f706c5fc85680b21b618040964.mp4
不二神探,https://txmov2.a.kwimgs.com/upic/2022/02/18/20/BMjAyMjAyMTgyMDQ5MTVfMTQ1NzgzMzI4N182Nzg4Nzc3NzUwMF8yXzM=_b_B2594bd6b3d6eae333f55f743e3257502.mp4
银河奥特曼剧场版,https://txmov2.a.kwimgs.com/upic/2022/05/03/20/BMjAyMjA1MDMyMDQ5MzBfMTQ1NzgzMzI4N183MzU3MTUyMTY4M18yXzM=_b_B467ec882106627da0a5821421cde75bd.mp4
开心鬼撞鬼,https://alimov2.a.kwimgs.com/upic/2022/03/08/22/BMjAyMjAzMDgyMjIyNThfMTQ1NzgzMzI4N182OTIwOTM2NzA5Ml8yXzM=_b_Baa75ee4489ef6a4eeea7782ede31a8ed.mp4
开心鬼救开心鬼,https://alimov2.a.kwimgs.com/upic/2022/03/01/20/BMjAyMjAzMDEyMDUwNDJfMTQ1NzgzMzI4N182ODY4ODA4ODc5N18yXzM=_b_B414019fb180b16ee664b5948a4ea0620.mp4
黄飞鸿之王者之风,https://alimov2.a.kwimgs.com/upic/2021/11/06/17/BMjAyMTExMDYxNzE1MzRfMTQ1NzgzMzI4N182MDM2MDU4MTU3MF8yXzM=_b_Bc78ef882118f774e4ca6517aea188383.mp4
黄飞鸿之龙城歼霸,https://txmov2.a.kwimgs.com/upic/2021/11/04/19/BMjAyMTExMDQxOTQ0NThfMTQ1NzgzMzI4N182MDI0Mjg1MDA3NF8yXzM=_b_Bfafd4b1196edf6b2fdc228d4295b8e45.mp4
新天龙八部之天山童姥,https://txmov2.a.kwimgs.com/upic/2021/02/26/11/BMjAyMTAyMjYxMTAwNTBfNDAzMDAxOTlfNDUwNDcyNzM5MTRfMF8z_b_B75ed716649c36f65fc2354f75dba47a5.mp4
警察故事续集,http://jsmov2.a.yximgs.com/bs3/video-hls/5207568637401250631_hlsb.m3u8
警察故事3：超级警察,https://txmov2.a.kwimgs.com/upic/2022/05/24/18/BMjAyMjA1MjQxODIxNTdfNDAzMDAxOTlfNzUxNjc2NDI5NjVfMF8z_b_B56696e4a122ac656a6b037fce6c92bd5.mp4
新警察故事,http://jsmov2.a.yximgs.com/bs3/video-hls/5220235015225277883_hlsb.m3u8
逃学威龙,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTQ3MzhfNDAzMDAxOTlfNjM2NjkzODQ1MjJfMF8z_b_B186b730477418284a4f7299850bde89c.mp4
逃学威龙2,https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4
杀手之王,https://alimov2.a.kwimgs.com/upic/2022/01/05/14/BMjAyMjAxMDUxNDAzMjZfNDAzMDAxOTlfNjQyNjQzNzY2MTdfMF8z_b_Be4fd7ad442a507011ff92266c08e87df.mp4
天若有情,https://txmov2.a.kwimgs.com/upic/2021/02/16/09/BMjAyMTAyMTYwOTI5NDRfNDAzMDAxOTlfNDQ0MjI0Mjk3ODFfMF8z_b_B73c61cc5ef4171eb35ea2f62d6da20d7.mp4
龙兄虎弟,https://alimov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDA4MDlfNDAzMDAxOTlfNjM2NzY1MjQ3MDhfMF8z_b_Baa4923f45733317572d2c9ba6d2a04ab.mp4
无间道,https://alimov2.a.kwimgs.com/upic/2021/02/06/11/BMjAyMTAyMDYxMTM1MzVfNDAzMDAxOTlfNDM2NzUxOTUzMTJfMF8z_b_Bb75b55fb1b6d6ca9c7b6f491ac11b800.mp4
无间道2,https://alimov2.a.kwimgs.com/upic/2021/02/09/10/BMjAyMTAyMDkxMDQ0NThfNDAzMDAxOTlfNDM4NTkyODc0MjhfMF8z_b_Bce206fcc2f84121a4d887259d7c5100b.mp4
唐伯虎点秋香,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTM0NDRfNDAzMDAxOTlfNjM2Njg3NzI0OTVfMF8z_b_Ba0f238aca7a4a8861a3919b78a536de3.mp4
整蛊专家,https://alimov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDM1NDdfNDAzMDAxOTlfNjM2Nzc4MjgwMzlfMF8z_b_Be5e535f4f9b90067bec3c5ec9a1457a5.mp4
家有喜事,https://alimov2.a.kwimgs.com/upic/2022/01/06/16/BMjAyMjAxMDYxNjE3MzBfNDAzMDAxOTlfNjQzMzAwNzE0NzdfMF8z_b_Bfa2f67937e3ffe642ec830f3ba79266a.mp4
未来警察,https://alimov2.a.kwimgs.com/upic/2022/01/05/20/BMjAyMjAxMDUyMDAwMTlfNDAzMDAxOTlfNjQyODYyNjE5NTZfMF8z_b_Bab8d3f8d17ea982e1f3ff05809e23d15.mp4
天地雄心,https://alimov2.a.kwimgs.com/upic/2022/01/05/15/BMjAyMjAxMDUxNTEwMzdfNDAzMDAxOTlfNjQyNjc3NTIyMjdfMF8z_b_B2e679fa9d4d35782a94865b95fd818ca.mp4
新上海滩,https://alimov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTAwMjZfNDAzMDAxOTlfNjM2NzkwMDAxMTNfMF8z_b_Bcc430667a27fbeb6e41a7c69291fab1f.mp4
天若有情3烽火佳人,https://alimov2.a.kwimgs.com/upic/2022/01/05/19/BMjAyMjAxMDUxOTU3MzJfNDAzMDAxOTlfNjQyODYwMzQ1NzVfMF8z_b_Bfad48b3a18ea7de5290a7f17b9838785.mp4
赌侠1999,https://alimov2.a.kwimgs.com/upic/2021/02/07/10/BMjAyMTAyMDcxMDEzMzZfNDAzMDAxOTlfNDM3MzM4MjMzMzBfMF8z_b_B4a59a2352495fc067341ccd71f7682b5.mp4
赌侠2：上海滩赌圣,https://alimov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzIwNDZfNDAzMDAxOTlfNjM2NTMzOTgyMDRfMF8z_b_B1859f43cccf369395fc5282cad5c2477.mp4
杀破狼·贪狼,https://alimov2.a.kwimgs.com/upic/2022/01/05/19/BMjAyMjAxMDUxOTE2NTVfNDAzMDAxOTlfNjQyODI3Njk4MzZfMF8z_b_B718bb0920440e1ed4367edc19e326630.mp4
赌神,https://alimov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzIzMDVfNDAzMDAxOTlfNjM2NTM0Nzg0MjVfMF8z_b_B416de4a7a0a838e7949ffe8e6c3dd220.mp4
赌神2,https://txmov2.a.kwimgs.com/upic/2022/06/30/10/BMjAyMjA2MzAxMDQ4MTBfMzQ2ODQ5ODAxXzc3OTU2NDczMDcwXzBfMw==_b_B441bf57459ce6144e88f8567a5fac4ff.mp4
花好月圆,https://alimov2.a.kwimgs.com/upic/2022/01/05/18/BMjAyMjAxMDUxODUzMzhfNDAzMDAxOTlfNjQyODA5OTUyODBfMF8z_b_B432b66e77e5c39e72d79b51c1f66e8b1.mp4
英雄本色,https://alimov2.a.kwimgs.com/upic/2021/02/08/10/BMjAyMTAyMDgxMDE5MDNfNDAzMDAxOTlfNDM3OTYyNTg0ODBfMF8z_b_Be7830adc8a9717b3f56852e2740dd7e0.mp4
快餐车,https://alimov2.a.kwimgs.com/upic/2022/05/24/14/BMjAyMjA1MjQxNDMxNThfNDAzMDAxOTlfNzUxNTQ4Njc1NTFfMF8z_b_Bda14017ed6e581f74bc28af3ac094715.mp4
旺角卡门,https://txmov2.a.kwimgs.com/upic/2021/02/26/14/BMjAyMTAyMjYxNDA0NTJfNDAzMDAxOTlfNDUwNTg2MzczNTZfMF8z_b_B47b4dd965339d865184dcb23b2148e29.mp4
警察故事3：超级警察,https://txmov2.a.kwimgs.com/upic/2022/05/24/18/BMjAyMjA1MjQxODIxNTdfNDAzMDAxOTlfNzUxNjc2NDI5NjVfMF8z_b_B56696e4a122ac656a6b037fce6c92bd5.mp4
富贵兵团,https://alimov2.a.kwimgs.com/upic/2022/01/05/12/BMjAyMjAxMDUxMjU5MTJfNDAzMDAxOTlfNjQyNjA5NDk4NjdfMF8z_b_Bf8fd9f3431809c1f4a9e906d5b5b38aa.mp4
英雄本色3：夕阳之歌,https://txmov2.a.kwimgs.com/upic/2021/02/14/12/BMjAyMTAyMTQxMjI5MjlfNDAzMDAxOTlfNDQyOTM3MjUyNzVfMF8z_b_B1baaca7c95aa2ad7a088f38c266bceb5.mp4
东京审判,https://alimov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzI3NTBfNDAzMDAxOTlfNjM2NTM2Mzg0NTBfMF8z_b_B118e89560c193a9c7fae9d00675f4b77.mp4
南京！南京！,https://alimov2.a.kwimgs.com/upic/2022/01/06/21/BMjAyMjAxMDYyMTA3NDFfNDAzMDAxOTlfNjQzNTAzMDkzNDlfMF8z_b_B021b330589e32f534c5b1358801bc147.mp4
一九四二,https://alimov2.a.kwimgs.com/upic/2022/01/05/17/BMjAyMjAxMDUxNzIzMDNfNDAzMDAxOTlfNjQyNzQ5NTE3NTNfMF8z_b_B5f186308ba67a8a0928d92419e728178.mp4
搞定岳父大人,https://alimov2.a.kwimgs.com/upic/2021/12/27/21/BMjAyMTEyMjcyMTU4MjVfNDAzMDAxOTlfNjM2NDkzMTQwMjZfMF8z_b_B727afa5416f0544ce8de91c6b59016aa.mp4
辛亥革命,https://alimov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDU0NDZfNDAzMDAxOTlfNjM2Nzg3MzAyMjZfMF8z_b_B6e44bdd63685ac9371c4c3ec617011c6.mp4
战国,https://alimov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDQzNDFfNDAzMDAxOTlfNjM2NzgyMDM0MjdfMF8z_b_Bff6c03bc619a7b8da5b71ad45445c969.mp4
私人订制,https://alimov2.a.kwimgs.com/upic/2022/01/06/21/BMjAyMjAxMDYyMTA5MzhfNDAzMDAxOTlfNjQzNTA0NjA3NzRfMF8z_b_Bf00feda55b69101abc8f785e7ba88847.mp4
警察故事2013,https://txmov2.a.kwimgs.com/upic/2020/12/19/11/BMjAyMDEyMTkxMTE1NTFfNDAzMDAxOTlfNDA5NDA3ODAyNzRfMF8z_b_B4b2d907256032e448d0cfcc80d0a330c.mp4
特殊身份,https://alimov2.a.kwimgs.com/upic/2021/12/28/12/BMjAyMTEyMjgxMjA5MTBfNDAzMDAxOTlfNjM2NzA0MzQzOTNfMF8z_b_Bd7c73056409bd10f6db7d1b38b1e6a76.mp4
扫毒2：天地对决,https://alimov2.a.kwimgs.com/upic/2022/01/05/19/BMjAyMjAxMDUxOTEzNTJfNDAzMDAxOTlfNjQyODI1Mjk5MTNfMF8z_b_Bf4c7aa8e7ce95677d112650c6e5fa5d7.mp4
逆时营救,https://alimov2.a.kwimgs.com/upic/2022/01/05/17/BMjAyMjAxMDUxNzU0MzNfNDAzMDAxOTlfNjQyNzY5MDQyOTZfMF8z_b_B8319ca38b9272dce1cc1d94200d0c57a.mp4
墨攻,https://alimov2.a.kwimgs.com/upic/2022/01/05/17/BMjAyMjAxMDUxNzUyNDdfNDAzMDAxOTlfNjQyNzY3OTA0OTdfMF8z_b_Bc9dd52ef4c169a900fbf9d58eee9c1ec.mp4
冰封：重生之门,https://alimov2.a.kwimgs.com/upic/2021/12/27/21/BMjAyMTEyMjcyMTQ3MTBfNDAzMDAxOTlfNjM2NDg1Nzg0MTVfMF8z_b_Bc0b0ca4f69611e630837203dd5462b7a.mp4
集结号,https://txmov2.a.kwimgs.com/upic/2021/02/24/11/BMjAyMTAyMjQxMTE1MDlfNDAzMDAxOTlfNDQ5MjUwMTc4MzlfMF8z_b_Bf01a6129a3b10870755abbe165e07ae4.mp4
爱情呼叫转移,https://alimov2.a.kwimgs.com/upic/2022/01/06/21/BMjAyMjAxMDYyMTA2NTJfNDAzMDAxOTlfNjQzNTAyNDU2MDRfMF8z_b_B1a1f024faadb0eeabf8df108680d788f.mp4
归来,https://alimov2.a.kwimgs.com/upic/2022/01/05/17/BMjAyMjAxMDUxNzM2MjZfNDAzMDAxOTlfNjQyNzU3NjE4MDNfMF8z_b_Bff7b27b5a9f10ec6cf7a5035749aa710.mp4
制服,https://alimov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDMyNDZfNDAzMDAxOTlfNjM2Nzc2ODQ0ODlfMF8z_b_B457b40d16622bd0ab9219cd114afbd58.mp4
非诚勿扰,https://alimov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzEzMTFfNDAzMDAxOTlfNjM2NTMxMjMxMDNfMF8z_b_B43fc7c3434a60c6aef7e236580f9ff80.mp4
黑金,http://jsmov2.a.yximgs.com/bs3/video-hls/5205598319803850893_hlsb.m3u8
悍匪,https://alimov2.a.kwimgs.com/upic/2023/05/15/09/BMjAyMzA1MTUwOTUxMjJfMTAxNTcxMzA4NF8xMDMxMjQ2OTk4OTVfMF8z_b_B40d2d39d1de6f1fb8fecd6200aedb2c5.mp4
中国机长,https://txmov2.a.kwimgs.com/upic/2023/04/30/18/BMjAyMzA0MzAxODA4MjhfMTcwNzIxNjA3NF8xMDE4NzEwMjA1NDJfMF8z_b_B6de6ee41212c67378116157c65bf3038.mp4
功夫,https://alimov2.a.kwimgs.com/upic/2021/09/07/15/BMjAyMTA5MDcxNTA5NDRfMTI0MzE0NjMyOF81Njc1NDczMTA2MV8yXzM=_b_B49a7ebe2791cfd7bd9346e99247fae45.mp4
少年赌神,http://jsmov2.a.yximgs.com/bs3/video-hls/5253730517743567853_hlsb.m3u8
青蛇,http://jsmov2.a.yximgs.com/bs3/video-hls/5258515616867239871_hlsb.m3u8
醉猴,http://jsmov2.a.yximgs.com/bs3/video-hls/5238249422644739278_hlsb.m3u8
上海滩十三太保,http://jsmov2.a.yximgs.com/bs3/video-hls/5249789878426449116_hlsb.m3u8
新少林五祖,http://jsmov2.a.yximgs.com/bs3/video-hls/5226990421752301001_hlsb.m3u8
永春,https://alimov2.a.kwimgs.com/upic/2023/05/30/06/BMjAyMzA1MzAwNjE5MThfMTE3NzE0ODMyNF8xMDQzMDMwNDI0MjNfMF8z_b_B12f6e0901603e46a9b4573adc915630a.mp4
一刀倾城,https://alimov2.a.kwimgs.com/upic/2020/05/15/21/BMjAyMDA1MTUyMTMyNDRfNzg2MDA0NzMxXzI4NjE0MjQyNzI0XzJfMw==_b_B12ab92069ba1451c414753f27d20a2ca.mp4
金刚骷髅岛,http://jsmov2.a.yximgs.com/bs3/video-hls/5230649520632871360_hlsb.m3u8
羞羞鬼,http://jsmov2.a.yximgs.com/bs3/video-hls//5229523697125974635_hlsb.m3u8
噬魂剑,http://jsmov2.a.yximgs.com/bs3/video-hls//5202783575206012433_hlsb.m3u8
倚天屠龙记之魔教教主,http://jsmov2.a.yximgs.com/bs3/video-hls/5218264700326446854_hlsb.m3u8
少林足球,http://jsmov2.a.yximgs.com/bs3/video-hls/5203065047959651388_hlsb.m3u8
中南海保镖,http://jsmov2.a.yximgs.com/bs3/video-hls/5191243094765815668_hlsb.m3u8
九品芝麻官,https://alimov2.a.kwimgs.com/upic/2021/11/12/21/BMjAyMTExMTIyMTI5MjdfMTQ1NzgzMzI4N182MDczOTg2OTkxOV8yXzM=_b_Bf9968a235696856e9b8c1771c0a9ab19.mp4
给爸爸的信,http://jsmov2.a.yximgs.com/bs3/video-hls//5224175673211197601_hlsb.m3u8
新仙鹤神针,http://jsmov2.a.yximgs.com/bs3/video-hls/5225020093331681192_hlsb.m3u8
寒战,http://jsmov2.a.yximgs.com/bs3/video-hls/5226990400735682590_hlsb.m3u8
太极张三丰,http://jsmov2.a.yximgs.com/bs3/video-hls/5236841968140880426_hlsb.m3u8
霍元甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5205598302789348106_hlsb.m3u8
大内密探零零发,https://txmov2.a.kwimgs.com/upic/2023/01/08/11/BMjAyMzAxMDgxMTIzMTNfMzA4OTE2NTExNF85MzAzMzAzNzUyOF8yXzM=_b_Ba4fc9ea0d0aa7a5b8b78525cd867e718.mp4
水浒传之英雄本色,https://alimov2.a.kwimgs.com/upic/2023/04/25/19/BMjAyMzA0MjUxOTE5MDBfMTU1MjM3NDUyNV8xMDE0NjI2ODAyODBfMl8z_b_Bb4027f3d6bfb884c454fe964dbbf7b83.mp4
双龙会,http://jsmov2.a.yximgs.com/bs3/video-hls/5199687336814310271_hlsb.m3u8
一个好人,http://jsmov2.a.yximgs.com/bs3/video-hls/5248663982858337076_hlsb.m3u8
旺角卡门1988,https://txmov2.a.kwimgs.com/upic/2021/02/26/14/BMjAyMTAyMjYxNDA0NTJfNDAzMDAxOTlfNDUwNTg2MzczNTZfMF8z_b_B47b4dd965339d865184dcb23b2148e29.mp4
《四大名捕》2012,https://txmov2.a.kwimgs.com/upic/2020/12/25/14/BMjAyMDEyMjUxNDM1MTJfNDAzMDAxOTlfNDEyNjQzODY5ODJfMF8z_b_B61e4b3069c98307be010773c799bdad6.mp4
新上海滩,https://alimov2.a.kwimgs.com/upic/2021/12/28/15/BMjAyMTEyMjgxNTAwMjZfNDAzMDAxOTlfNjM2NzkwMDAxMTNfMF8z_b_Bcc430667a27fbeb6e41a7c69291fab1f.mp4
赌神1989,https://alimov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzIzMDVfNDAzMDAxOTlfNjM2NTM0Nzg0MjVfMF8z_b_B416de4a7a0a838e7949ffe8e6c3dd220.mp4
赌侠2上海滩赌圣,https://alimov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzIwNDZfNDAzMDAxOTlfNjM2NTMzOTgyMDRfMF8z_b_B1859f43cccf369395fc5282cad5c2477.mp4
九品芝麻官1994,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTIyMTJfNDAzMDAxOTlfNjM2NjgxODA5MTBfMF8z_b_B6a0bcfcdbdaac183fa7dcbcd3e11bcaf.mp4
逃学威龙,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTQ3MzhfNDAzMDAxOTlfNjM2NjkzODQ1MjJfMF8z_b_B186b730477418284a4f7299850bde89c.mp4
整蛊专家,https://alimov2.a.kwimgs.com/upic/2021/12/28/14/BMjAyMTEyMjgxNDM1NDdfNDAzMDAxOTlfNjM2Nzc4MjgwMzlfMF8z_b_Be5e535f4f9b90067bec3c5ec9a1457a5.mp4
隐入尘烟,http://jsmov2.a.yximgs.com/bs3/video-hls/5194057840761439572_hlsb.m3u8
葫芦兄弟,http://jsmov2.a.yximgs.com/bs3/video-hls/5223049779458999093_hlsb.m3u8
1989香港小姐竞选决赛,http://jsmov2.a.yximgs.com/bs3/video-hls/5259922993058236574_hlsb.m3u8
重案组,http://jsmov2.a.yximgs.com/bs3/video-hls/5238530899986631609_hlsb.m3u8
喜剧之王,http://jsmov2.a.yximgs.com/bs3/video-hls/5232056975277529648_hlsb.m3u8
唐人街探案1,http://jsmov2.a.yximgs.com/bs3/video-hls/5228679277451765996_hlsb.m3u8
唐人街探案3,https://alimov2.a.kwimgs.com/upic/2023/07/10/15/BMjAyMzA3MTAxNTI3NDJfMTcwNzIxNjA3NF8xMDc2MDgxODgxNzVfMF8z_b_B065bb95fed7a0ed5d6ad60d8a1752a61.mp4
叶问1,http://jsmov2.a.yximgs.com/bs3/video-hls/5220516421292450272_hlsb.m3u8
济公,https://alimov2.a.kwimgs.com/upic/2021/10/17/11/BMjAyMTEwMTcxMTEzMDhfMTI0MzE0NjMyOF81OTE5NjIxNzIxOF8yXzM=_b_B3ba90f2ee093c62eb20826088932358d.mp4
百团大战,https://alimov2.a.kwimgs.com/upic/2021/09/13/22/BMjAyMTA5MTMyMjUyMThfMTI0MzE0NjMyOF81NzEyNjM4OTIwMF8yXzM=_b_B4c255f476159ac81fe317c1de66fce0e.mp4
血战台儿庄,http://jsmov2.a.yximgs.com/bs3/video-hls/5242471549080321487_hlsb.m3u8
七七事变,http://jsmov2.a.yximgs.com/bs3/video-hls/5249789893098551463_hlsb.m3u8
举起手来,http://jsmov2.a.yximgs.com/bs3/video-hls/5200531695946611297_hlsb.m3u8
醉拳,https://txmov2.a.kwimgs.com/upic/2021/09/30/18/BMjAyMTA5MzAxODM1NTFfMTI0MzE0NjMyOF81ODEwNDc3MzAzOF8yXzM=_b_B1b01bbe5b567f842b3de0b78109d1907.mp4
双龙会,https://alimov2.a.kwimgs.com/upic/2021/10/01/19/BMjAyMTEwMDExOTA1MDVfMTI0MzE0NjMyOF81ODE5NzY0NzAyOF8yXzM=_b_B6eb284159f267349ab21b64feb3d48ce.mp4
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
黄飞鸿之狮王争霸,https://alimov2.a.kwimgs.com/upic/2020/05/15/08/BMjAyMDA1MTUwODQ5NTdfMjEyNDgzMjg2XzI4NTc1ODg4MzEyXzJfMw==_b_Bd4d927d62d45dd2f3e065114d9aebb25.mp4
黄飞鸿之铁鸡斗蜈蚣,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634242822045870_hlsb.m3u8
黄飞鸿之男儿当自强,https://txmov2.a.kwimgs.com/upic/2020/05/16/01/BMjAyMDA1MTYwMTAyMjFfMjEyNDgzMjg2XzI4NjI3OTAwNTc5XzJfMw==_b_Bc1101c249e7355d840c4495b7bfd84a4.mp4
黄飞鸿之壮志凌云,http://jsmov2.a.yximgs.com/bs3/video-hls/5189554175568165120_hlsb.m3u8
义胆雄心,http://jsmov2.a.yximgs.com/bs3/video-hls/5237686462055775486_hlsb.m3u8
精武风云,https://txmov2.a.kwimgs.com/upic/2023/04/09/16/BMjAyMzA0MDkxNjI1MzBfMTU1MjM3NDUyNV8xMDAyMTEwODA4NjNfMl8z_b_Bbb67b7c5ea5ee284f01c0c9d1db343d0.mp4
东成西就,http://jsmov2.a.yximgs.com/bs3/video-hls/5235434664056492833_hlsb.m3u8
东方三侠,http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8
人在囧途,http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
倩女幽魂妖魔道,http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
A计划,http://jsmov2.a.yximgs.com/bs3/video-hls/5240501212096709355_hlsb.m3u8
九一神雕侠侣,http://jsmov2.a.yximgs.com/bs3/video-hls/5227553349016599035_hlsb.m3u8
九二神雕之痴心情长剑,http://jsmov2.a.yximgs.com/bs3/video-hls/5188428323796620673_hlsb.m3u8
刀剑笑,http://jsmov2.a.yximgs.com/bs3/video-hls/5215168447635500734_hlsb.m3u8
天若有情,http://jsmov2.a.yximgs.com/bs3/video-hls/5246412168297899387_hlsb.m3u8
龙兄虎弟,http://jsmov2.a.yximgs.com/bs3/video-hls/5250352837791566632_hlsb.m3u8
东方秃鹰,http://jsmov2.a.yximgs.com/bs3/video-hls/5218546164654879826_hlsb.m3u8
笑傲江湖之风云再起,https://alimov2.a.kwimgs.com/upic/2023/03/07/20/BMjAyMzAzMDcyMDMyNDdfNjE2NzgxMTQwXzk3NzEzNDY4NjgxXzBfMw==_b_B75baa98fedb7da382eb4a29e5f7df2bf.mp4
一招半式闯江湖,https://alimov2.a.kwimgs.com/upic/2022/01/05/15/BMjAyMjAxMDUxNTI4MDVfNDAzMDAxOTlfNjQyNjg2NDgzNDdfMF8z_b_B91bad1d131e3957645bbf67ddb4ba2cf.mp4
绝代双骄,https://alimov2.a.kwimgs.com/upic/2021/12/28/11/BMjAyMTEyMjgxMTI1NTZfNDAzMDAxOTlfNjM2NjgzNTczODVfMF8z_b_B5facf93f33f78880c29956360f725aeb.mp4
家有喜事,https://alimov2.a.kwimgs.com/upic/2022/01/06/16/BMjAyMjAxMDYxNjE3MzBfNDAzMDAxOTlfNjQzMzAwNzE0NzdfMF8z_b_Bfa2f67937e3ffe642ec830f3ba79266a.mp4
花田喜事,https://alimov2.a.kwimgs.com/upic/2021/12/27/23/BMjAyMTEyMjcyMzUyMDJfNDAzMDAxOTlfNjM2NTQzNjAwMTZfMF8z_b_B071b205313b5e6bb8dfbacbcdc16b2e2.mp4
特警屠龙,https://alimov2.a.kwimgs.com/upic/2022/01/05/15/BMjAyMjAxMDUxNTAyMTdfNDAzMDAxOTlfNjQyNjczMjkyODlfMF8z_b_Bb4780b1a317484a738f20b34ff2cafa7.mp4
龍腾四海,https://jsmov2.a.yximgs.com/bs3/video-hls/1_5255700859231274588_hlsvip_d5e49561b0e02836.d873ef.v0.m3u8
西游降魔篇,http://jsmov2.a.yximgs.com/bs3/video-hls/5234027302726725167_hlsb.m3u8
新十二生肖,https://alimov2.a.kwimgs.com/upic/2023/05/28/18/BMjAyMzA1MjgxODM1NTJfMTE3NzE0ODMyNF8xMDQxOTc5Nzc1OTNfMF8z_b_B107ba93cb4b53a7b93a3097e8f8b1ffc.mp4
一眉道人,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20211215/15188709JtAuo6xjJf8IyQWGmv.m3u8
跛豪,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20220912/15286756iIaZc9YsaG5sPaxIbX.mp4
精武门,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20220430/22119698lYeGGbz9uAWJxWLQbV.m3u8
倚天屠龙记之魔教教主,http://rescdn.yishihui.com/longvideo/transcode/video/vpc/20230411/20389350jEN31Pp5rj8HakpGe3.m3u8
洪福齐天,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20211215/15188709TaTn8kTLmJqebFqSBM.m3u8
断肠剑,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20220713/22119698OjaKyNKjcSzl3tmw5g.m3u8
情侠追风剑,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20220713/221196981ilFJYtwLDEtRgHxaZ.m3u8
射雕英雄传续集,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20220713/22119698oXeZtk91ZYxb3e2YQu.m3u8
情圣,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20200320/147262159AaR9uSgLUR0WZKIgB.m3u8
中南海保镖,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201113/15188709JurnpRYcHQ6wynoUFM.m3u8
回魂夜,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20200327/14726215lw8t6gcYML0FNDtKCE.m3u8
最佳拍档01,http://rescdn.yishihui.com/longvideo/transcode/video/vpc/20230218/15188709TSh0Khcvl0dOoNNbQP.mp4
最佳拍档02,http://rescdn.yishihui.com/longvideo/transcode/video/vpc/20230218/15188709s4A2mIituULJNrZu1k.mp4
最佳拍档03,http://rescdn.yishihui.com/longvideo/transcode/video/vpc/20230218/15188709uA2CljVh4Et40lkdPe.mp4
最佳拍档04,http://rescdn.yishihui.com/longvideo/transcode/video/vpc/20230218/15188709spYdgYbOxOxPT8P1oE.mp4
最佳拍档5,http://rescdn.yishihui.com/longvideo/transcode/video/vpc/20230218/15188709jjChsn5zswIkLwlUGs.mp4
